"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","337","Runs Cucumber Scenarios","TestSuite","Mon Sep 01 14:00:14 BRT 2025","passed","Mon Sep 01 14:00:14 BRT 2025","runners.TestRunner","CucumberTests","runners.TestRunner","runScenario"
